1	6.377482499999999
2	4.589414199999999
3	4.103421599999999
4	3.853364600000001
5	3.8429974999999996
6	3.7079489999999984
7	3.5112404
8	3.319616199999999
9	3.3017249000000004
10	3.2873926
11	3.2718524
12	3.307924200000001
13	3.2505961999999995
14	3.2971470999999997
15	3.2718635999999996
16	3.2457358999999997
17	3.252728099999999
18	3.3165004999999996
19	3.2853570000000003
20	3.3286881999999993
21	3.2755443999999994
22	3.258857999999999
23	3.3042979
24	3.3152246999999995
25	3.3388403
26	3.2247159
27	3.2833892999999987
28	3.3749801
29	3.2389499000000006
30	3.1849675000000004
31	3.3069303999999997
32	3.2513069
33	3.2658709999999997
34	3.185966899999999
35	3.2793347000000006
36	3.2462616000000004
37	3.260714100000001
38	3.2835345
39	3.2773423000000013
40	3.2627931
41	3.2325066999999996
42	3.2565889
43	3.2627819000000002
44	3.3121116000000006
45	3.2937252999999993
46	3.265040000000001
47	3.2478986
48	3.2671833000000006
49	3.2333632999999997
50	3.2355388999999994
51	3.2365078
52	3.3860202999999998
53	3.2642326999999987
54	3.2574720999999993
55	3.2030926
56	3.2624229000000002
57	3.2366075000000007
58	3.1937514
59	3.2463715999999985
60	3.1593960000000005
61	3.1785688000000003
62	3.2336521
63	3.2293081999999993
64	3.1807208000000005
65	3.2176036
66	3.2416821999999996
67	3.2115263999999994
68	3.200934100000001
69	3.1880256000000005
70	3.224504800000001
71	3.2022869999999997
72	3.180685800000001
73	3.1864024
74	3.1875382
75	3.233947800000001
76	3.261129800000001
77	3.247116900000001
78	3.2235363999999995
79	3.3555919000000007
80	3.3460103000000005
81	3.2344455999999995
82	3.2599685
83	3.229354999999999
84	3.244003899999999
85	3.2879972999999993
86	3.2214274999999994
87	3.3025559000000007
88	3.2396808000000004
89	3.2219538
90	3.2533853000000006
91	3.2321855
92	3.1812359999999997
93	3.2639125
94	3.2164243999999997
95	3.258875900000001
96	3.2890582000000013
97	3.2439063999999993
98	3.312932699999999
99	3.3107863
100	3.3063005000000003
101	3.3069386
102	3.296442199999999
103	3.314849700000001
104	3.3487271000000005
105	3.3049649000000016
106	3.302804000000001
107	3.3653283
108	3.2979882
109	3.3027487000000013
110	3.3153031999999993
111	3.2683804
112	3.322137599999999
113	3.279571200000001
114	3.2776333
115	3.2342892000000014
116	3.245861900000001
117	3.2805991999999997
118	3.2276807999999995
119	3.2345065000000006
120	3.2199865999999986
121	3.24922
122	3.2199918
123	3.2856088
124	3.261089600000001
125	3.2145140000000008
126	3.2210452999999992
127	3.2822898
128	3.2836015
129	3.2562712
130	3.3009991
131	3.250015900000002
132	3.3115992999999992
133	3.302465
134	3.2711066999999994
135	3.216964000000001
136	3.2642100999999997
137	3.1970574000000003
138	3.254650200000001
139	3.2467839999999994
140	3.2098866999999993
141	3.2950101999999997
142	3.2343333000000003
143	3.2545644000000014
144	3.2130799000000003
145	3.2363514
146	3.272993699999999
147	3.2611067999999994
148	3.2510973
149	3.1950077000000006
150	3.2297560000000005
151	3.2121360999999995
152	3.276716299999999
153	3.2344992
154	3.23879
155	3.2580530999999997
156	3.2362781000000003
157	3.2631235999999997
158	3.2158621
159	3.2322045999999993
160	3.2420566999999996
